Sliding Sketch,Arrivals,ARE
input_num: 4026, guess: 2, real: 2
Sl-CM,15871,0
input_num: 3394, guess: 28, real: 28
Sl-CM,15872,0
input_num: 3836, guess: 10, real: 10
Sl-CM,15873,0
input_num: 1968, guess: 114, real: 114
Sl-CM,15874,0
input_num: 142, guess: 10, real: 10
Sl-CM,15875,0
input_num: 986, guess: 19, real: 19
Sl-CM,15876,0
input_num: 393028, guess: 1, real: 1
Sl-CM,15877,0
input_num: 3229, guess: 1, real: 1
Sl-CM,15878,0
input_num: 393028, guess: 2, real: 2
Sl-CM,15879,0
input_num: 2769, guess: 1, real: 1
Sl-CM,15880,0
input_num: 2750, guess: 1, real: 1
Sl-CM,15881,0
input_num: 3333, guess: 12, real: 12
Sl-CM,15882,0
input_num: 4026, guess: 3, real: 3
Sl-CM,15883,0
input_num: 2750, guess: 2, real: 2
Sl-CM,15884,0
input_num: 3436, guess: 2, real: 2
Sl-CM,15885,0
input_num: 191, guess: 1, real: 1
Sl-CM,15886,0
input_num: 3720, guess: 5, real: 5
Sl-CM,15887,0
input_num: 383, guess: 105, real: 105
Sl-CM,15888,0
input_num: 2084, guess: 25, real: 25
Sl-CM,15889,0
input_num: 267, guess: 96, real: 96
Sl-CM,15890,0
input_num: 4026, guess: 4, real: 4
Sl-CM,15891,0
input_num: 383, guess: 106, real: 106
Sl-CM,15892,0
input_num: 4040, guess: 1, real: 1
Sl-CM,15893,0
input_num: 3373, guess: 3, real: 3
Sl-CM,15894,0
input_num: 3205, guess: 15, real: 15
Sl-CM,15895,0
input_num: 4026, guess: 5, real: 5
Sl-CM,15896,0
input_num: 905, guess: 132, real: 132
Sl-CM,15897,0
input_num: 658, guess: 35, real: 35
Sl-CM,15898,0
input_num: 2948, guess: 6, real: 6
Sl-CM,15899,0
input_num: 4040, guess: 2, real: 2
Sl-CM,15900,0
input_num: 2131, guess: 69, real: 69
Sl-CM,15901,0
input_num: 3836, guess: 11, real: 11
Sl-CM,15902,0
input_num: 1898, guess: 9, real: 9
Sl-CM,15903,0
input_num: 3288, guess: 7, real: 7
Sl-CM,15904,0
input_num: 3333, guess: 13, real: 13
Sl-CM,15905,0
input_num: 3850, guess: 3, real: 3
Sl-CM,15906,0
input_num: 1968, guess: 115, real: 115
Sl-CM,15907,0
input_num: 3394, guess: 29, real: 29
Sl-CM,15908,0
input_num: 3974, guess: 2, real: 2
Sl-CM,15909,0
input_num: 3685, guess: 5, real: 5
Sl-CM,15910,0
input_num: 2574, guess: 9, real: 9
Sl-CM,15911,0
input_num: 832, guess: 108, real: 108
Sl-CM,15912,0
input_num: 1898, guess: 10, real: 10
Sl-CM,15913,0
input_num: 2985, guess: 5, real: 5
Sl-CM,15914,0
input_num: 3123, guess: 1, real: 1
Sl-CM,15915,0
input_num: 383, guess: 107, real: 107
Sl-CM,15916,0
input_num: 2506, guess: 15, real: 15
Sl-CM,15917,0
input_num: 854, guess: 3, real: 3
Sl-CM,15918,0
input_num: 2887, guess: 1, real: 1
Sl-CM,15919,0
input_num: 3347, guess: 3, real: 3
Sl-CM,15920,0
input_num: 3394, guess: 30, real: 30
Sl-CM,15921,0
input_num: 658, guess: 36, real: 36
Sl-CM,15922,0
input_num: 3288, guess: 8, real: 8
Sl-CM,15923,0
input_num: 4048, guess: 1, real: 1
Sl-CM,15924,0
input_num: 3920, guess: 2, real: 2
Sl-CM,15925,0
input_num: 4063, guess: 1, real: 1
Sl-CM,15926,0
input_num: 116, guess: 114, real: 114
Sl-CM,15927,0
input_num: 2684, guess: 19, real: 19
Sl-CM,15928,0
input_num: 986, guess: 20, real: 20
Sl-CM,15929,0
input_num: 2975, guess: 14, real: 14
Sl-CM,15930,0
input_num: 2859, guess: 9, real: 9
Sl-CM,15931,0
input_num: 3747, guess: 4, real: 4
Sl-CM,15932,0
input_num: 1926, guess: 4, real: 4
Sl-CM,15933,0
input_num: 1248, guess: 5, real: 5
Sl-CM,15934,0
input_num: 3452, guess: 6, real: 6
Sl-CM,15935,0
input_num: 1611, guess: 11, real: 11
Sl-CM,15936,0
input_num: 2684, guess: 20, real: 20
Sl-CM,15937,0
input_num: 3075, guess: 2, real: 2
Sl-CM,15938,0
input_num: 1898, guess: 11, real: 11
Sl-CM,15939,0
input_num: 1386292, guess: 1, real: 1
Sl-CM,15940,0
input_num: 2603, guess: 5, real: 5
Sl-CM,15941,0
input_num: 3776, guess: 4, real: 4
Sl-CM,15942,0
input_num: 2670, guess: 14, real: 14
Sl-CM,15943,0
input_num: 4065, guess: 1, real: 1
Sl-CM,15944,0
input_num: 1737, guess: 6, real: 6
Sl-CM,15945,0
input_num: 2506, guess: 16, real: 16
Sl-CM,15946,0
input_num: 2603, guess: 6, real: 6
Sl-CM,15947,0
input_num: 1386292, guess: 2, real: 2
Sl-CM,15948,0
input_num: 794, guess: 15, real: 15
Sl-CM,15949,0
input_num: 3408, guess: 1, real: 1
Sl-CM,15950,0
input_num: 4065, guess: 2, real: 2
Sl-CM,15951,0
input_num: 1690, guess: 12, real: 12
Sl-CM,15952,0
input_num: 1000, guess: 16, real: 16
Sl-CM,15953,0
input_num: 3720, guess: 6, real: 6
Sl-CM,15954,0
input_num: 936, guess: 21, real: 21
Sl-CM,15955,0
input_num: 3747, guess: 5, real: 5
Sl-CM,15956,0
input_num: 4072, guess: 1, real: 1
Sl-CM,15957,0
input_num: 2495, guess: 5, real: 5
Sl-CM,15958,0
input_num: 1690, guess: 13, real: 13
Sl-CM,15959,0
input_num: 2684, guess: 21, real: 21
Sl-CM,15960,0
input_num: 4066, guess: 1, real: 1
Sl-CM,15961,0
input_num: 1127460, guess: 4, real: 4
Sl-CM,15962,0
input_num: 3205, guess: 16, real: 16
Sl-CM,15963,0
input_num: 4019, guess: 1, real: 1
Sl-CM,15964,0
input_num: 3215, guess: 4, real: 4
Sl-CM,15965,0
input_num: 4064, guess: 1, real: 1
Sl-CM,15966,0
input_num: 2030, guess: 7, real: 7
Sl-CM,15967,0
input_num: 3263, guess: 1, real: 1
Sl-CM,15968,0
input_num: 3191, guess: 5, real: 5
Sl-CM,15969,0
input_num: 4066, guess: 2, real: 2
Sl-CM,15970,0
input_num: 4070, guess: 1, real: 1
Sl-CM,15971,0
input_num: 2974, guess: 22, real: 22
Sl-CM,15972,0
input_num: 3590, guess: 5, real: 5
Sl-CM,15973,0
input_num: 1690, guess: 14, real: 14
Sl-CM,15974,0
input_num: 2846, guess: 1, real: 1
Sl-CM,15975,0
input_num: 3394, guess: 31, real: 31
Sl-CM,15976,0
input_num: 1518, guess: 4, real: 4
Sl-CM,15977,0
input_num: 1147, guess: 8, real: 8
Sl-CM,15978,0
input_num: 3205, guess: 17, real: 17
Sl-CM,15979,0
input_num: 2600, guess: 8, real: 8
Sl-CM,15980,0
input_num: 3075, guess: 3, real: 3
Sl-CM,15981,0
input_num: 1084, guess: 18, real: 18
Sl-CM,15982,0
input_num: 4071, guess: 1, real: 1
Sl-CM,15983,0
input_num: 3205, guess: 18, real: 18
Sl-CM,15984,0
input_num: 909, guess: 13, real: 13
Sl-CM,15985,0
input_num: 2902, guess: 5, real: 5
Sl-CM,15986,0
input_num: 2974, guess: 23, real: 23
Sl-CM,15987,0
input_num: 4069, guess: 1, real: 1
Sl-CM,15988,0
input_num: 4053, guess: 1, real: 1
Sl-CM,15989,0
input_num: 3373, guess: 4, real: 4
Sl-CM,15990,0
input_num: 2083, guess: 6, real: 6
Sl-CM,15991,0
input_num: 2554, guess: 5, real: 5
Sl-CM,15992,0
input_num: 4071, guess: 2, real: 2
Sl-CM,15993,0
input_num: 2701, guess: 11, real: 11
Sl-CM,15994,0
input_num: 3002, guess: 17, real: 17
Sl-CM,15995,0
input_num: 1694, guess: 21, real: 21
Sl-CM,15996,0
input_num: 1037, guess: 19, real: 19
Sl-CM,15997,0
input_num: 2954, guess: 17, real: 17
Sl-CM,15998,0
input_num: 4083, guess: 1, real: 1
Sl-CM,15999,0
input_num: 3002, guess: 18, real: 18
Sl-CM,16000,0
input_num: 380, guess: 78, real: 78
Sl-CM,16001,0
input_num: 2509, guess: 16, real: 16
Sl-CM,16002,0
input_num: 1087, guess: 14, real: 14
Sl-CM,16003,0
input_num: 2313, guess: 6, real: 6
Sl-CM,16004,0
input_num: 2199, guess: 50, real: 50
Sl-CM,16005,0
input_num: 4083, guess: 2, real: 2
Sl-CM,16006,0
input_num: 770, guess: 26, real: 26
Sl-CM,16007,0
input_num: 380, guess: 79, real: 79
Sl-CM,16008,0
input_num: 2600, guess: 9, real: 9
Sl-CM,16009,0
input_num: 380, guess: 80, real: 80
Sl-CM,16010,0
input_num: 4080, guess: 1, real: 1
Sl-CM,16011,0
input_num: 1830, guess: 20, real: 20
Sl-CM,16012,0
input_num: 4056, guess: 1, real: 1
Sl-CM,16013,0
input_num: 4086, guess: 1, real: 1
Sl-CM,16014,0
input_num: 1944, guess: 4, real: 4
Sl-CM,16015,0
input_num: 811, guess: 20, real: 20
Sl-CM,16016,0
input_num: 2603, guess: 7, real: 7
Sl-CM,16017,0
input_num: 4083, guess: 3, real: 3
Sl-CM,16018,0
input_num: 3499, guess: 14, real: 14
Sl-CM,16019,0
input_num: 3985, guess: 2, real: 2
Sl-CM,16020,0
input_num: 2859, guess: 10, real: 10
Sl-CM,16021,0
input_num: 2603, guess: 8, real: 8
Sl-CM,16022,0
input_num: 2274, guess: 6, real: 6
Sl-CM,16023,0
input_num: 17, guess: 87, real: 87
Sl-CM,16024,0
input_num: 2131, guess: 70, real: 70
Sl-CM,16025,0
input_num: 3826, guess: 1, real: 1
Sl-CM,16026,0
input_num: 2603, guess: 9, real: 9
Sl-CM,16027,0
input_num: 637, guess: 11, real: 11
Sl-CM,16028,0
input_num: 1228, guess: 42, real: 42
Sl-CM,16029,0
input_num: 2199, guess: 51, real: 51
Sl-CM,16030,0
input_num: 51, guess: 54, real: 54
Sl-CM,16031,0
input_num: 3997, guess: 1, real: 1
Sl-CM,16032,0
input_num: 2600, guess: 10, real: 10
Sl-CM,16033,0
input_num: 2859, guess: 11, real: 11
Sl-CM,16034,0
input_num: 1386292, guess: 3, real: 3
Sl-CM,16035,0
input_num: 1228, guess: 43, real: 43
Sl-CM,16036,0
input_num: 2509, guess: 17, real: 17
Sl-CM,16037,0
input_num: 1265, guess: 23, real: 23
Sl-CM,16038,0
input_num: 1116, guess: 14, real: 14
Sl-CM,16039,0
input_num: 1228, guess: 44, real: 44
Sl-CM,16040,0
input_num: 1834, guess: 4, real: 4
Sl-CM,16041,0
input_num: 3560, guess: 29, real: 29
Sl-CM,16042,0
input_num: 3853, guess: 2, real: 2
Sl-CM,16043,0
input_num: 893, guess: 70, real: 70
Sl-CM,16044,0
input_num: 3827, guess: 12, real: 12
Sl-CM,16045,0
input_num: 3263, guess: 2, real: 2
Sl-CM,16046,0
input_num: 2603, guess: 10, real: 10
Sl-CM,16047,0
input_num: 2443, guess: 14, real: 14
Sl-CM,16048,0
input_num: 2644, guess: 10, real: 10
Sl-CM,16049,0
input_num: 2147, guess: 16, real: 16
Sl-CM,16050,0
input_num: 3624, guess: 2, real: 2
Sl-CM,16051,0
input_num: 1281, guess: 3, real: 3
Sl-CM,16052,0
input_num: 2907, guess: 2, real: 2
Sl-CM,16053,0
input_num: 3171, guess: 9, real: 9
Sl-CM,16054,0
input_num: 4080, guess: 2, real: 2
Sl-CM,16055,0
input_num: 2131, guess: 71, real: 71
Sl-CM,16056,0
input_num: 3893, guess: 1, real: 1
Sl-CM,16057,0
input_num: 3827, guess: 13, real: 13
Sl-CM,16058,0
input_num: 3974, guess: 3, real: 3
Sl-CM,16059,0
input_num: 277, guess: 6, real: 6
Sl-CM,16060,0
input_num: 2773, guess: 12, real: 12
Sl-CM,16061,0
input_num: 3485, guess: 2, real: 2
Sl-CM,16062,0
input_num: 3997, guess: 2, real: 2
Sl-CM,16063,0
input_num: 3978, guess: 1, real: 1
Sl-CM,16064,0
input_num: 3333, guess: 14, real: 14
Sl-CM,16065,0
input_num: 1069, guess: 20, real: 20
Sl-CM,16066,0
input_num: 4096, guess: 1, real: 1
Sl-CM,16067,0
input_num: 4101, guess: 1, real: 1
Sl-CM,16068,0
input_num: 1244, guess: 7, real: 7
Sl-CM,16069,0
input_num: 3485, guess: 3, real: 3
Sl-CM,16070,0
input_num: 506, guess: 4, real: 4
Sl-CM,16071,0
input_num: 4083, guess: 4, real: 4
Sl-CM,16072,0
input_num: 1642688, guess: 1, real: 1
Sl-CM,16073,0
input_num: 2925, guess: 9, real: 9
Sl-CM,16074,0
input_num: 4050, guess: 1, real: 1
Sl-CM,16075,0
input_num: 2527, guess: 6, real: 6
Sl-CM,16076,0
input_num: 4081, guess: 1, real: 1
Sl-CM,16077,0
input_num: 1554, guess: 45, real: 45
Sl-CM,16078,0
input_num: 1143, guess: 36, real: 36
Sl-CM,16079,0
input_num: 1343, guess: 15, real: 15
Sl-CM,16080,0
input_num: 3609, guess: 1, real: 1
Sl-CM,16081,0
input_num: 3712, guess: 2, real: 2
Sl-CM,16082,0
input_num: 1315804, guess: 1, real: 1
Sl-CM,16083,0
input_num: 3920, guess: 3, real: 3
Sl-CM,16084,0
input_num: 2846, guess: 2, real: 2
Sl-CM,16085,0
input_num: 3654, guess: 4, real: 4
Sl-CM,16086,0
input_num: 1666, guess: 28, real: 28
Sl-CM,16087,0
input_num: 3920, guess: 4, real: 4
Sl-CM,16088,0
input_num: 2905, guess: 2, real: 2
Sl-CM,16089,0
input_num: 3560, guess: 30, real: 30
Sl-CM,16090,0
input_num: 157, guess: 29, real: 29
Sl-CM,16091,0
input_num: 838, guess: 9, real: 9
Sl-CM,16092,0
input_num: 116, guess: 115, real: 115
Sl-CM,16093,0
input_num: 4100, guess: 1, real: 1
Sl-CM,16094,0
input_num: 4056, guess: 2, real: 2
Sl-CM,16095,0
input_num: 2199, guess: 52, real: 52
Sl-CM,16096,0
input_num: 2900, guess: 12, real: 12
Sl-CM,16097,0
input_num: 3280, guess: 9, real: 9
Sl-CM,16098,0
input_num: 1278, guess: 17, real: 17
Sl-CM,16099,0
input_num: 3320, guess: 10, real: 10
Sl-CM,16100,0
input_num: 72, guess: 42, real: 42
Sl-CM,16101,0
input_num: 2900, guess: 13, real: 13
Sl-CM,16102,0
input_num: 1278, guess: 18, real: 18
Sl-CM,16103,0
input_num: 2016, guess: 7, real: 7
Sl-CM,16104,0
input_num: 4100, guess: 2, real: 2
Sl-CM,16105,0
input_num: 2541, guess: 16, real: 16
Sl-CM,16106,0
input_num: 26, guess: 36, real: 36
Sl-CM,16107,0
input_num: 1578, guess: 7, real: 7
Sl-CM,16108,0
input_num: 1228, guess: 45, real: 45
Sl-CM,16109,0
input_num: 2098, guess: 12, real: 12
Sl-CM,16110,0
input_num: 3561, guess: 15, real: 15
Sl-CM,16111,0
input_num: 533, guess: 24, real: 24
Sl-CM,16112,0
input_num: 4066, guess: 3, real: 3
Sl-CM,16113,0
input_num: 3043, guess: 46, real: 46
Sl-CM,16114,0
input_num: 1228, guess: 46, real: 46
Sl-CM,16115,0
input_num: 2495, guess: 6, real: 6
Sl-CM,16116,0
input_num: 4059, guess: 1, real: 1
Sl-CM,16117,0
input_num: 1228, guess: 47, real: 47
Sl-CM,16118,0
input_num: 3146, guess: 6, real: 6
Sl-CM,16119,0
input_num: 234, guess: 125, real: 125
Sl-CM,16120,0
input_num: 4082, guess: 1, real: 1
Sl-CM,16121,0
input_num: 3561, guess: 16, real: 16
Sl-CM,16122,0
input_num: 4120, guess: 1, real: 1
Sl-CM,16123,0
input_num: 234, guess: 126, real: 126
Sl-CM,16124,0
input_num: 234, guess: 127, real: 127
Sl-CM,16125,0
input_num: 3893, guess: 2, real: 2
Sl-CM,16126,0
input_num: 521, guess: 23, real: 23
Sl-CM,16127,0
input_num: 2665, guess: 3, real: 3
Sl-CM,16128,0
input_num: 3123, guess: 2, real: 2
Sl-CM,16129,0
input_num: 2665, guess: 4, real: 4
Sl-CM,16130,0
input_num: 2193, guess: 1, real: 1
Sl-CM,16131,0
input_num: 2665, guess: 5, real: 5
Sl-CM,16132,0
input_num: 1467, guess: 6, real: 6
Sl-CM,16133,0
input_num: 3712, guess: 3, real: 3
Sl-CM,16134,0
input_num: 2168, guess: 21, real: 21
Sl-CM,16135,0
input_num: 2665, guess: 6, real: 6
Sl-CM,16136,0
input_num: 163, guess: 15, real: 15
Sl-CM,16137,0
input_num: 2665, guess: 7, real: 7
Sl-CM,16138,0
input_num: 2902, guess: 6, real: 6
Sl-CM,16139,0
input_num: 1554, guess: 46, real: 46
Sl-CM,16140,0
input_num: 3546, guess: 7, real: 7
Sl-CM,16141,0
input_num: 1219, guess: 70, real: 70
Sl-CM,16142,0
input_num: 3191, guess: 6, real: 6
Sl-CM,16143,0
input_num: 3743, guess: 2, real: 2
Sl-CM,16144,0
input_num: 2638, guess: 22, real: 22
Sl-CM,16145,0
input_num: 1554, guess: 47, real: 47
Sl-CM,16146,0
input_num: 1343, guess: 16, real: 16
Sl-CM,16147,0
input_num: 2209, guess: 2, real: 2
Sl-CM,16148,0
input_num: 3712, guess: 4, real: 4
Sl-CM,16149,0
input_num: 2168, guess: 22, real: 22
Sl-CM,16150,0
input_num: 3892, guess: 1, real: 1
Sl-CM,16151,0
input_num: 3010, guess: 2, real: 2
Sl-CM,16152,0
input_num: 2925, guess: 10, real: 10
Sl-CM,16153,0
input_num: 4061, guess: 1, real: 1
Sl-CM,16154,0
input_num: 3868, guess: 2, real: 2
Sl-CM,16155,0
input_num: 3446, guess: 5, real: 5
Sl-CM,16156,0
input_num: 3474, guess: 13, real: 13
Sl-CM,16157,0
input_num: 3098, guess: 4, real: 4
Sl-CM,16158,0
input_num: 2495, guess: 7, real: 7
Sl-CM,16159,0
input_num: 714, guess: 41, real: 41
Sl-CM,16160,0
input_num: 1467, guess: 7, real: 7
Sl-CM,16161,0
input_num: 2131, guess: 72, real: 72
Sl-CM,16162,0
input_num: 2638, guess: 23, real: 23
Sl-CM,16163,0
input_num: 4125, guess: 1, real: 1
Sl-CM,16164,0
input_num: 2600, guess: 11, real: 11
Sl-CM,16165,0
input_num: 3694, guess: 2, real: 2
Sl-CM,16166,0
input_num: 2783, guess: 18, real: 18
Sl-CM,16167,0
input_num: 3560, guess: 31, real: 31
Sl-CM,16168,0
input_num: 3694, guess: 3, real: 3
Sl-CM,16169,0
input_num: 3474, guess: 14, real: 14
Sl-CM,16170,0
input_num: 1942, guess: 9, real: 9
Sl-CM,16171,0
input_num: 234, guess: 128, real: 128
Sl-CM,16172,0
input_num: 3892, guess: 2, real: 2
Sl-CM,16173,0
input_num: 1467, guess: 8, real: 8
Sl-CM,16174,0
input_num: 2147, guess: 17, real: 17
Sl-CM,16175,0
input_num: 1898, guess: 12, real: 12
Sl-CM,16176,0
input_num: 3305, guess: 5, real: 5
Sl-CM,16177,0
input_num: 3052, guess: 6, real: 6
Sl-CM,16178,0
input_num: 4123, guess: 1, real: 1
Sl-CM,16179,0
input_num: 2894, guess: 20, real: 20
Sl-CM,16180,0
input_num: 4125, guess: 2, real: 2
Sl-CM,16181,0
input_num: 3146, guess: 7, real: 7
Sl-CM,16182,0
input_num: 4127, guess: 1, real: 1
Sl-CM,16183,0
input_num: 234, guess: 129, real: 129
Sl-CM,16184,0
input_num: 714, guess: 42, real: 42
Sl-CM,16185,0
input_num: 714, guess: 43, real: 43
Sl-CM,16186,0
input_num: 2131, guess: 73, real: 73
Sl-CM,16187,0
input_num: 2785, guess: 11, real: 11
Sl-CM,16188,0
input_num: 3146, guess: 8, real: 8
Sl-CM,16189,0
input_num: 615, guess: 90, real: 90
Sl-CM,16190,0
input_num: 714, guess: 44, real: 44
Sl-CM,16191,0
input_num: 729, guess: 14, real: 14
Sl-CM,16192,0
input_num: 2902, guess: 7, real: 7
Sl-CM,16193,0
input_num: 3305, guess: 6, real: 6
Sl-CM,16194,0
input_num: 2562, guess: 14, real: 14
Sl-CM,16195,0
input_num: 3146, guess: 9, real: 9
Sl-CM,16196,0
input_num: 3747, guess: 6, real: 6
Sl-CM,16197,0
input_num: 3631, guess: 9, real: 9
Sl-CM,16198,0
input_num: 4026, guess: 6, real: 6
Sl-CM,16199,0
input_num: 3920, guess: 5, real: 5
Sl-CM,16200,0
input_num: 1892, guess: 9, real: 9
Sl-CM,16201,0
input_num: 1554, guess: 48, real: 48
Sl-CM,16202,0
input_num: 4111, guess: 1, real: 1
Sl-CM,16203,0
input_num: 745, guess: 22, real: 22
Sl-CM,16204,0
input_num: 116, guess: 116, real: 116
Sl-CM,16205,0
input_num: 2018, guess: 23, real: 23
Sl-CM,16206,0
input_num: 4055, guess: 1, real: 1
Sl-CM,16207,0
input_num: 823, guess: 1, real: 1
Sl-CM,16208,0
input_num: 883, guess: 3, real: 3
Sl-CM,16209,0
input_num: 714, guess: 45, real: 45
Sl-CM,16210,0
input_num: 1690, guess: 15, real: 15
Sl-CM,16211,0
input_num: 2018, guess: 24, real: 24
Sl-CM,16212,0
input_num: 823, guess: 2, real: 2
Sl-CM,16213,0
input_num: 4131, guess: 1, real: 1
Sl-CM,16214,0
input_num: 1666, guess: 29, real: 29
Sl-CM,16215,0
input_num: 1948, guess: 6, real: 6
Sl-CM,16216,0
input_num: 369, guess: 26, real: 26
Sl-CM,16217,0
input_num: 3694, guess: 4, real: 4
Sl-CM,16218,0
input_num: 393028, guess: 3, real: 3
Sl-CM,16219,0
input_num: 3821, guess: 2, real: 2
Sl-CM,16220,0
input_num: 3920, guess: 6, real: 6
Sl-CM,16221,0
input_num: 615, guess: 91, real: 91
Sl-CM,16222,0
input_num: 3542, guess: 8, real: 8
Sl-CM,16223,0
input_num: 393028, guess: 4, real: 4
Sl-CM,16224,0
input_num: 2995, guess: 9, real: 9
Sl-CM,16225,0
input_num: 3146, guess: 10, real: 10
Sl-CM,16226,0
input_num: 637, guess: 12, real: 12
Sl-CM,16227,0
input_num: 2995, guess: 10, real: 10
Sl-CM,16228,0
input_num: 372, guess: 123, real: 123
Sl-CM,16229,0
input_num: 2660, guess: 2, real: 2
Sl-CM,16230,0
input_num: 4026, guess: 7, real: 7
Sl-CM,16231,0
input_num: 2701, guess: 12, real: 12
Sl-CM,16232,0
input_num: 2995, guess: 11, real: 11
Sl-CM,16233,0
input_num: 615, guess: 92, real: 92
Sl-CM,16234,0
input_num: 1157, guess: 9, real: 9
Sl-CM,16235,0
input_num: 2527, guess: 7, real: 7
Sl-CM,16236,0
input_num: 1820, guess: 27, real: 27
Sl-CM,16237,0
input_num: 708, guess: 10, real: 10
Sl-CM,16238,0
input_num: 3864, guess: 2, real: 2
Sl-CM,16239,0
input_num: 1266, guess: 11, real: 11
Sl-CM,16240,0
input_num: 2789, guess: 9, real: 9
Sl-CM,16241,0
input_num: 1349865, guess: 6, real: 6
Sl-CM,16242,0
input_num: 30, guess: 21, real: 21
Sl-CM,16243,0
input_num: 1349865, guess: 7, real: 7
Sl-CM,16244,0
input_num: 2976, guess: 16, real: 16
Sl-CM,16245,0
input_num: 486, guess: 27, real: 27
Sl-CM,16246,0
input_num: 1666, guess: 30, real: 30
Sl-CM,16247,0
input_num: 522, guess: 18, real: 18
Sl-CM,16248,0
input_num: 752, guess: 1, real: 1
Sl-CM,16249,0
input_num: 3547, guess: 3, real: 3
Sl-CM,16250,0
input_num: 4141, guess: 1, real: 1
Sl-CM,16251,0
input_num: 3715, guess: 11, real: 11
Sl-CM,16252,0
input_num: 3333, guess: 15, real: 15
Sl-CM,16253,0
input_num: 2509, guess: 18, real: 18
Sl-CM,16254,0
input_num: 4043, guess: 1, real: 1
Sl-CM,16255,0
input_num: 493, guess: 102, real: 102
Sl-CM,16256,0
input_num: 781, guess: 6, real: 6
Sl-CM,16257,0
input_num: 813, guess: 17, real: 17
Sl-CM,16258,0
input_num: 1862, guess: 69, real: 69
Sl-CM,16259,0
input_num: 700, guess: 7, real: 7
Sl-CM,16260,0
input_num: 369, guess: 27, real: 27
Sl-CM,16261,0
input_num: 3245, guess: 1, real: 1
Sl-CM,16262,0
input_num: 3747, guess: 7, real: 7
Sl-CM,16263,0
input_num: 3747, guess: 8, real: 8
Sl-CM,16264,0
input_num: 954, guess: 22, real: 22
Sl-CM,16265,0
input_num: 4142, guess: 1, real: 1
Sl-CM,16266,0
input_num: 3776, guess: 5, real: 5
Sl-CM,16267,0
input_num: 416, guess: 1, real: 1
Sl-CM,16268,0
input_num: 3717, guess: 9, real: 9
Sl-CM,16269,0
input_num: 3950, guess: 2, real: 2
Sl-CM,16270,0
input_num: 3154, guess: 3, real: 3
Sl-CM,16271,0
input_num: 3873, guess: 1, real: 1
Sl-CM,16272,0
input_num: 2859, guess: 12, real: 12
Sl-CM,16273,0
input_num: 615, guess: 93, real: 93
Sl-CM,16274,0
input_num: 486, guess: 28, real: 28
Sl-CM,16275,0
input_num: 29, guess: 6, real: 6
Sl-CM,16276,0
input_num: 4134, guess: 1, real: 1
Sl-CM,16277,0
input_num: 2894, guess: 21, real: 21
Sl-CM,16278,0
input_num: 3381, guess: 19, real: 19
Sl-CM,16279,0
input_num: 2168, guess: 23, real: 23
Sl-CM,16280,0
input_num: 234, guess: 130, real: 130
Sl-CM,16281,0
input_num: 1559, guess: 32, real: 32
Sl-CM,16282,0
input_num: 3381, guess: 20, real: 20
Sl-CM,16283,0
input_num: 1130097, guess: 11, real: 11
Sl-CM,16284,0
input_num: 3381, guess: 21, real: 21
Sl-CM,16285,0
input_num: 3747, guess: 9, real: 9
Sl-CM,16286,0
input_num: 4134, guess: 2, real: 2
Sl-CM,16287,0
input_num: 3286, guess: 4, real: 4
Sl-CM,16288,0
input_num: 234, guess: 131, real: 131
Sl-CM,16289,0
input_num: 3286, guess: 5, real: 5
Sl-CM,16290,0
input_num: 234, guess: 132, real: 132
Sl-CM,16291,0
input_num: 3390, guess: 1, real: 1
Sl-CM,16292,0
input_num: 3191, guess: 7, real: 7
Sl-CM,16293,0
input_num: 489, guess: 25, real: 25
Sl-CM,16294,0
input_num: 2737, guess: 1, real: 1
Sl-CM,16295,0
input_num: 115, guess: 31, real: 31
Sl-CM,16296,0
input_num: 3955, guess: 2, real: 2
Sl-CM,16297,0
input_num: 3434, guess: 2, real: 2
Sl-CM,16298,0
input_num: 380, guess: 81, real: 81
Sl-CM,16299,0
input_num: 380, guess: 82, real: 82
Sl-CM,16300,0
input_num: 493, guess: 103, real: 103
Sl-CM,16301,0
input_num: 380, guess: 83, real: 83
Sl-CM,16302,0
input_num: 493, guess: 104, real: 104
Sl-CM,16303,0
input_num: 3149, guess: 2, real: 2
Sl-CM,16304,0
input_num: 658, guess: 37, real: 37
Sl-CM,16305,0
input_num: 716, guess: 17, real: 17
Sl-CM,16306,0
input_num: 3709, guess: 4, real: 4
Sl-CM,16307,0
input_num: 2859, guess: 13, real: 13
Sl-CM,16308,0
input_num: 3166, guess: 3, real: 3
Sl-CM,16309,0
input_num: 615, guess: 94, real: 94
Sl-CM,16310,0
input_num: 116, guess: 117, real: 117
Sl-CM,16311,0
input_num: 3742, guess: 3, real: 3
Sl-CM,16312,0
input_num: 3631, guess: 10, real: 10
Sl-CM,16313,0
input_num: 3892, guess: 3, real: 3
Sl-CM,16314,0
input_num: 1554, guess: 49, real: 49
Sl-CM,16315,0
input_num: 2967, guess: 4, real: 4
Sl-CM,16316,0
input_num: 234, guess: 133, real: 133
Sl-CM,16317,0
